game_id,white_player,black_player,white_groups,black_groups,all_groups,white_spbts,black_spbts,white_exposure,black_exposure,plies_analyzed,white_f_pawn_fates,black_f_pawn_fates,white,black,result,date,time_control,variant,starting_fen,white_elo,black_elo,white_a,black_a,white_b,black_b,white_c,black_c,white_d,black_d,white_e,black_e,white_f,black_f,white_g,black_g,white_h,black_h,cohort_id,cohort_name,cohort_tags
efIgu85X,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.16071428571428573,0.21818181818181817,168,110,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 1, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.4166666666666667,0.0,0.43478260869565216,0.4166666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.75,0.0,0.0,0.125,0.08333333333333333,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
gyHQMXHS,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.11627906976744186,0.08955223880597014,129,134,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
ompO0qe1,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.22602739726027396,0.03125,146,128,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 1, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.631578947368421,0.16666666666666666,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
4P3gqQ6W,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.15503875968992248,0.1875,129,160,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
xwt6bmQD,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.3046875,0.020833333333333332,128,96,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.75,0.08333333333333333,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
lvwYgXZ6,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.15384615384615385,0.08163265306122448,169,147,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 1, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.75,0.45454545454545453,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
QY5RG3Xq,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.25165562913907286,0.06349206349206349,151,126,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.3333333333333333,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
TdrXBtRs,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.11180124223602485,0.13924050632911392,161,158,23,"{'never_blocked': 0, 'push_f3': 1, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.47619047619047616,0.8333333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
wEhlIoE6,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.27611940298507465,0.0,134,98,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
YnyEKba6,skaki1996,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.015625,0.10144927536231885,128,138,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",skaki1996,LeelaRookOdds,0-1,2025.08.07,600+0,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,2393,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
rUEU88Bx,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.2923076923076923,0.0,130,100,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
4K0y4h8t,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.15873015873015872,0.2328767123287671,126,146,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.8333333333333334,0.5833333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
FNmnN01J,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.2846153846153846,0.0,130,92,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
1eRLtYcI,MagicMan_81,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.10714285714285714,0.09210526315789473,140,152,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",MagicMan_81,LeelaRookOdds,0-1,2025.08.07,600+0,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.25,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
XxkRKOqt,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.29411764705882354,0.05263157894736842,136,114,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.25,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
beoYxjRS,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.0,0.13513513513513514,122,148,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 1, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
rodWKZgD,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.29411764705882354,0.01818181818181818,136,110,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
e6s152rn,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.29411764705882354,0.0,136,102,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
vEC1hTpf,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.272108843537415,0.03278688524590164,147,122,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.08333333333333333,0.0,0.0,0.7916666666666666,0.08333333333333333,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
ZevUIL3A,Giascacchiii,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.2569444444444444,0.0,144,98,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Giascacchiii,LeelaRookOdds,0-1,2025.08.07,180+12,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1750,2000,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
eqjColUo,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.03125,0.11594202898550725,96,138,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
XAkSxmXe,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.16981132075471697,0.1885245901639344,159,122,23,"{'never_blocked': 0, 'push_f3': 1, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.875,0.1875,0.0,0.0,0.0,0.0,0.35294117647058826,0.8333333333333334,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
Qng82MQ7,LeelaRookOdds,HaydarKerrar,[],[],"['engine', 'cohort_member']",0.0,0.10606060606060606,118,132,19,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}",LeelaRookOdds,HaydarKerrar,1-0,2025.08.07,1800+0,From Position,rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/1NBQKBNR w Kkq - 0 1,2000,1681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
e3cm0W4n,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.0,0.0,66,72,10,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
J26LWolc,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.1640625,0.0,128,124,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
z8dcP6Ep,brmbolec,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.28187919463087246,0.0,149,134,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",brmbolec,LeelaRookOdds,0-1,2025.08.07,720+20,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1258,2000,0.0,0.0,0.0,0.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
3fftrf9h,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.20863309352517986,0.018867924528301886,139,106,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.875,0.08333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
Fp8sstY1,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.2413793103448276,0.0,145,100,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
8cjLXHUl,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.2,0.0,100,84,14,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
ZVZPUXxb,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.24,0.0,150,106,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 1}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.125,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
HITayknd,Dericor,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.2014388489208633,0.0,139,112,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 1, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Dericor,LeelaRookOdds,0-1,2025.08.07,300+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1759,2000,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.4583333333333333,0.0,0.0,0.0,0.041666666666666664,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
SbFXTtNH,Sir_Patzer,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.009009009009009009,0.0,111,118,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 1, 'push_f3': 0, 'push_f4': 0, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Sir_Patzer,LeelaRookOdds,0-1,2025.08.07,540+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
YJVWMC1Y,Sir_Patzer,LeelaRookOdds,[],[],"['engine', 'cohort_member']",0.06870229007633588,0.02727272727272727,131,110,23,"{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}","{'never_blocked': 0, 'push_f3': 0, 'push_f4': 1, 'capture_e3': 0, 'capture_g3': 0, 'temporary_block': 0, 'permanent_block': 0}",Sir_Patzer,LeelaRookOdds,0-1,2025.08.07,540+2,From Position,1nbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQk - 0 1,1500,2000,0.0,0.0,0.0,0.0,0.3333333333333333,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,leela_odds,Leela Odds Games,"['ai', 'handicap', 'demo']"
